,Geography,Gender,Balance,CreditScore,Age,NumOfProducts,EstimatedSalary,Exited
7382,Germany,Female,141825.88,6.429719478,3.218875825,0,73857.94,1
7383,Spain,Male,149594.02,6.472346295,3.33220451,0.693147181,102325.19,0
7384,Spain,Female,130051.66,6.602587892,3.663561646,0.693147181,55356.39,1
7385,France,Female,0,6.452048954,3.713572067,0.693147181,131284.93,0
7386,France,Male,0,6.492239835,3.63758616,0.693147181,88080.43,0
7387,Germany,Female,158468.76,6.501289671,3.610917913,0,93266.01,0
7388,France,Male,161889.79,6.54534966,3.784189634,0,75562.47,0
7389,France,Female,133681.78,6.69950034,3.36729583,0,153747.73,0
7390,Spain,Female,0,6.502790046,3.526360525,0.693147181,163830.64,0
7391,Spain,Male,187294.46,6.390240667,3.218875825,0,103456.47,0
7392,France,Male,0,6.192362489,3.433987204,0,95655.16,0
7393,Spain,Male,0,6.390240667,4.094344562,0.693147181,138350.74,0
7394,France,Male,119706.22,6.395261598,3.33220451,0,31190.42,0
7395,France,Female,0,6.251903883,3.218875825,0,167553.06,0
7396,Germany,Female,138523.2,6.580639137,3.80666249,0,59604.45,1
7397,Spain,Female,90778.76,6.401917197,4.025351691,0.693147181,162223.67,1
7398,Germany,Male,99353.42,6.349138991,3.850147602,0,196549.85,1
7399,Germany,Female,111524.49,6.192362489,3.688879454,0,120373.84,1
7400,France,Female,128645.67,6.504288174,3.610917913,0,92149.64,0
7401,Germany,Male,117458.51,6.635946556,3.555348061,0,178361.48,1
7402,France,Female,129189.15,6.450470422,3.663561646,0.693147181,170998.83,0
7403,Spain,Male,121260.19,6.472346295,3.496507561,0.693147181,77216.48,0
7404,Spain,Male,94231.13,6.679599186,4.025351691,0,121164.6,1
7405,France,Male,0,6.597145702,3.663561646,0.693147181,141841.31,0
7406,France,Male,163757.06,6.320768294,3.526360525,0,104000.06,0
7407,Spain,Male,0,6.192362489,4.060443011,0.693147181,191419.32,0
7408,France,Male,0,6.459904454,3.218875825,0.693147181,28188.96,0
7409,France,Male,141005.47,6.572282543,3.555348061,0,60407.93,0
7410,Germany,Female,105356.09,6.693323668,3.737669618,0.693147181,130489.37,0
7411,Spain,Male,0,6.570882962,3.526360525,0.693147181,193040.32,0
7412,Germany,Female,85897.95,6.439350371,3.218875825,0,109742.8,0
7413,France,Male,0,6.546785411,3.583518938,0.693147181,74760.32,0
7414,Germany,Female,164672.66,6.69950034,3.433987204,0,61936.1,0
7415,Germany,Female,99169.67,6.602587892,3.80666249,0.693147181,78650.95,0
7416,France,Male,0,6.69950034,3.36729583,0.693147181,168023.6,0
7417,France,Male,0,6.368187186,3.583518938,0.693147181,5571.59,0
7418,Germany,Female,124053.03,6.593044534,3.610917913,0,118591.67,0
7419,France,Male,0,6.517671273,3.583518938,0.693147181,7824.31,0
7420,Germany,Female,103499.09,6.617402978,3.688879454,0.693147181,38153.19,0
7421,Germany,Female,151766.71,6.624065228,3.63758616,0,180829.99,0
7422,Spain,Female,0,6.452048954,3.583518938,0,143960.72,0
7423,France,Male,101486.96,6.432940093,3.36729583,0,8788.35,0
7424,Germany,Male,123601.56,6.549650742,3.583518938,0.693147181,103557.85,0
7425,Germany,Male,127201.58,6.345636361,3.63758616,0,147168.28,1
7426,Germany,Male,144962.74,6.313548046,3.496507561,0,58844.84,1
7427,France,Female,0,6.428105273,3.871201011,0,18094.96,1
7428,Spain,Male,122017.19,6.570882962,3.496507561,0,162515.17,0
7429,Spain,Male,100262.88,6.22059017,3.465735903,0.693147181,157921.25,0
7430,Spain,Female,117302.62,6.529418838,3.761200116,0,68701.73,0
7431,France,Female,135984.15,6.406879986,3.555348061,0.693147181,186778.89,0
7432,France,Male,0,6.519147288,3.63758616,0.693147181,66561.6,0
7433,Germany,Male,160997.54,6.584791392,3.433987204,0.693147181,64831.36,0
7434,Germany,Female,128389.63,6.658011046,3.610917913,0,6589.16,1
7435,Spain,Male,0,6.458338283,3.555348061,0.693147181,165370.66,0
7436,Spain,Female,130554.51,6.413458957,3.912023005,0.693147181,184758.17,1
7437,Germany,Female,90212,6.470799504,4.043051268,0,13911.27,1
7438,France,Female,71996.29,6.442540166,3.36729583,0,34857.46,0
7439,France,Female,85615.66,6.269096284,3.465735903,0.693147181,156192.43,0
7440,France,Female,62339.81,6.192362489,3.295836866,0.693147181,53874.67,0
7441,Spain,Female,142319.03,6.432940093,3.850147602,0,100183.05,0
7442,France,Male,0,6.580639137,3.988984047,0.693147181,4493.12,0
7443,Spain,Male,0,6.419994928,3.583518938,0.693147181,130610.78,0
7444,France,Female,87413.19,6.452048954,3.218875825,0,63340.65,0
7445,France,Female,0,6.609349243,3.36729583,0.693147181,180066.59,0
7446,France,Female,0,6.246106765,3.80666249,0,95273.73,1
7447,France,Male,97560.16,6.576469569,3.555348061,0,53511.74,0
7448,Germany,Male,141787.31,6.455198563,3.401197382,0.693147181,109685.61,0
7449,Spain,Male,129934.64,6.538139824,3.583518938,0,75664.56,1
7450,France,Female,166178.02,6.548219103,3.610917913,0.693147181,71972.95,0
7451,Spain,Female,163097.55,6.568077911,3.663561646,0.693147181,23702.42,0
7452,France,Male,0,6.490723535,3.218875825,0.693147181,112572.02,0
7453,Spain,Male,0,6.350885717,3.784189634,0.693147181,62424.46,0
7454,Germany,Female,151958.19,6.656726524,3.555348061,0.693147181,131238.37,1
7455,France,Male,0,6.595780514,3.828641396,0.693147181,184350.78,0
7456,Germany,Male,118400.91,6.309918278,3.496507561,0,13999.64,1
7457,Spain,Male,0,6.672032945,3.218875825,0.693147181,168152.76,0
7458,Germany,Female,116322.27,6.499787041,3.761200116,0.693147181,35640.12,1
7459,Spain,Female,0,6.590301048,3.761200116,0,120088.17,0
7460,Spain,Female,0,6.469250317,3.36729583,0.693147181,74346.11,0
7461,Germany,Male,143138.91,6.472346295,3.401197382,0.693147181,2955.46,0
7462,Spain,Male,0,6.390240667,3.465735903,0.693147181,146504.35,0
7463,France,Male,0,6.413458957,3.688879454,0,149602.54,0
7464,France,Male,129804.17,6.238324625,3.583518938,0,53020.9,0
7465,Germany,Male,108308.11,6.643789733,3.610917913,0,41788.25,1
7466,Germany,Male,110153.27,6.501289671,3.401197382,0,74849.46,0
7467,Germany,Female,116377.48,6.551080335,3.401197382,0,134417.31,0
7468,Germany,Female,117791.06,6.478509642,3.610917913,0.693147181,75837.58,0
7469,Spain,Female,0,6.295266001,3.258096538,0.693147181,54869.54,0
7470,France,Female,105419.73,6.530877628,3.555348061,0,35356.46,0
7471,Germany,Female,99219.47,6.69950034,3.850147602,0.693147181,122141.13,0
7472,Germany,Female,119327.93,6.489204931,4.007333185,0,119439.66,0
7473,France,Female,83947.12,6.192362489,3.583518938,0.693147181,81999.53,0
7474,Spain,Male,99883.16,6.411818268,3.465735903,0,120594.85,0
7475,France,Male,165438.26,6.556778356,3.912023005,0,120770.75,1
7476,France,Male,156111.24,6.548219103,3.433987204,0,134790.74,0
7477,France,Male,111095.58,6.632001777,3.784189634,0.693147181,100137.7,0
7478,France,Female,119963.45,6.517671273,4.025351691,0,158325.87,1
7479,Spain,Male,0,6.298949247,3.218875825,0.693147181,70007.67,0
7480,Spain,Male,153137.74,6.340359304,3.555348061,0,88659.07,0
7481,Spain,Male,156111.08,6.194405391,3.688879454,0,190889.13,0
7482,France,Male,113014.7,6.439350371,3.526360525,0.693147181,56646.28,0
7483,Germany,Male,132615.73,6.576469569,3.761200116,0.693147181,32999.1,0
7484,France,Male,102016.38,6.423246964,3.784189634,0,178235.37,1
7485,France,Female,0,6.64898455,3.555348061,0,25448.31,0
7486,France,Male,0,6.329720906,3.465735903,0.693147181,84871.99,0
7487,France,Male,0,6.69950034,3.891820298,0.693147181,157822.54,0
7488,France,Female,0,6.478509642,4.025351691,0,84383.22,1
7489,Germany,Female,80380.24,6.28785856,3.737669618,0,119216.46,0
7490,France,Female,108909.12,6.396929655,3.258096538,0,82547.01,0
7491,France,Female,90865.8,6.483107351,3.555348061,0,86764.46,0
7492,France,Male,99799.76,6.432940093,3.688879454,0.693147181,197372.13,0
7493,France,Male,200724.96,6.525029658,3.33220451,0,82872.64,1
7494,Spain,Female,140363.95,6.413458957,3.610917913,0.693147181,129563.86,0
7495,France,Female,151844.64,6.678342115,3.583518938,0,135388.89,0
7496,France,Female,0,6.32256524,3.295836866,0.693147181,4497.55,0
7497,Germany,Male,133231.48,6.69950034,3.891820298,0,67885.37,0
7498,France,Male,0,6.548219103,3.295836866,0.693147181,111471.55,0
7499,France,Female,126598.99,6.445719819,3.583518938,0.693147181,134407.93,0
7500,Germany,Female,113317.1,6.411818268,4.094344562,0,108258.22,1
7501,France,Male,0,6.542471961,3.850147602,0.693147181,197528.62,0
7502,France,Female,93173.88,6.523562306,4.060443011,0,139761.25,0
7503,Spain,Female,0,6.580639137,3.465735903,0,136119.96,1
7504,Germany,Male,105007.31,6.333279628,3.784189634,0.693147181,197812.16,0
7505,Spain,Female,0,6.483107351,3.465735903,0,51972.92,1
7506,Spain,Male,0,6.490723535,3.295836866,0.693147181,99341.87,0
7507,Germany,Female,131593.85,6.513230111,3.784189634,0,171345.02,1
7508,Germany,Male,119530.52,6.356107661,3.784189634,0,119056.68,1
7509,Germany,Male,118614.6,6.338594078,3.988984047,0.693147181,172601.62,0
7510,Germany,Male,95829.13,6.300785795,3.610917913,0.693147181,104936.88,0
7511,France,Male,0,6.682108597,3.583518938,0.693147181,159044.1,0
7512,France,Male,0,6.629363253,3.63758616,0,83263.06,0
7513,France,Male,153590.73,6.463029457,3.912023005,0.693147181,130910.78,0
7514,France,Male,0,6.576469569,3.36729583,0,126336.72,0
7515,France,Male,113109.52,6.549650742,4.094344562,0,27980.8,1
7516,France,Female,130557.24,6.434546519,3.555348061,0,47880.71,0
7517,France,Male,93183.19,6.467698726,3.688879454,0,73882.49,0
7518,France,Male,151933.63,6.37331979,4.060443011,0,162960.05,1
7519,Germany,Male,125495.64,6.214608098,3.401197382,0.693147181,68807.47,0
7520,France,Female,0,6.368187186,3.737669618,0.693147181,144039.05,0
7521,Germany,Female,118547.72,6.388561406,3.258096538,0,151192.18,0
7522,Spain,Male,97792.21,6.507277712,3.761200116,0,120225.62,0
7523,France,Male,0,6.413458957,3.713572067,0.693147181,56118.81,1
7524,Spain,Female,0,6.69950034,4.094344562,0.693147181,130853.03,0
7525,France,Female,167181.01,6.492239835,3.688879454,0,185156.94,0
7526,Germany,Male,121355.19,6.363028104,3.555348061,0,35671.45,0
7527,France,Female,0,6.69950034,4.094344562,0.693147181,59568.24,0
7528,Spain,Male,0,6.516193076,3.555348061,0.693147181,139911.58,0
7529,France,Male,113226.47,6.359573869,3.828641396,0,56770.76,0
7530,France,Female,118392.75,6.361302478,3.496507561,0,157564.75,0
7531,Germany,Female,145262.54,6.56667243,3.951243719,0,131473.31,0
7532,France,Male,163505.16,6.539585956,3.688879454,0,90424.09,0
7533,Spain,Female,118114.28,6.633318433,3.496507561,0.693147181,156660.21,0
7534,Germany,Female,108449.23,6.445719819,3.931825633,0.693147181,88372.69,1
7535,France,Male,0,6.694562059,3.465735903,0.693147181,46200.71,0
7536,Germany,Female,103294.56,6.415096959,3.583518938,0,160548.12,0
7537,France,Female,0,6.546785411,3.737669618,0,1262.83,1
7538,France,Female,0,6.484635236,3.63758616,0,188639.28,0
7539,Spain,Male,0,6.398594935,3.33220451,0.693147181,14665.28,0
7540,France,Male,119919.12,6.626717749,3.737669618,0,156868.21,0
7541,France,Male,0,6.315358002,3.610917913,0,30461.55,0
7542,France,Male,0,6.583409222,3.33220451,0.693147181,123885.88,0
7543,Spain,Female,0,6.228511004,3.526360525,0.693147181,60688.38,0
7544,France,Male,0,6.65544035,3.761200116,0.693147181,21785.91,0
7545,France,Male,0,6.338594078,3.526360525,0,188135.69,0
7546,France,Male,0,6.595780514,3.258096538,0.693147181,154364.66,0
7547,France,Female,0,6.546785411,3.737669618,0.693147181,61312.15,0
7548,France,Male,128744.04,6.318968114,3.36729583,0,47454.93,0
7549,Germany,Female,137727.34,6.369900983,4.094344562,0.693147181,121102.9,0
7550,Germany,Female,106731.58,6.558197803,3.784189634,0,137419.87,1
7551,France,Female,123544.21,6.533788838,3.63758616,0,157664.02,0
7552,France,Female,133968.96,6.439350371,3.610917913,0.693147181,148689.65,0
7553,Spain,Male,126534.6,6.455198563,4.094344562,0,39789.62,0
7554,Spain,Female,0,6.577861358,3.555348061,0,165162.4,0
7555,Spain,Male,87609.68,6.559615237,3.401197382,0.693147181,137674.55,1
7556,Spain,Male,0,6.59441346,3.713572067,0.693147181,101371.72,0
7557,Spain,Male,0,6.603943825,3.891820298,0.693147181,65066.48,1
7558,France,Male,0,6.192362489,3.526360525,0.693147181,107876.91,0
7559,Spain,Female,108960,6.432940093,3.583518938,0.693147181,111180.3,1
7560,Spain,Female,0,6.552507887,3.401197382,0.693147181,115650.63,0
7561,France,Male,144953.31,6.238324625,3.931825633,0,165035.17,0
7562,France,Male,103544.88,6.453624999,3.713572067,0.693147181,193746.55,0
7563,France,Male,0,6.529418838,3.496507561,0,58458.26,0
7564,France,Male,0,6.411818268,3.970291914,0.693147181,52332.85,0
7565,Germany,Male,101487.18,6.393590754,3.63758616,0,75959.1,1
7566,France,Male,105355.81,6.562444094,3.951243719,0,123.07,1
7567,Spain,Male,77967.5,6.352629396,3.583518938,0,167066.95,1
7568,France,Male,0,6.444131257,3.784189634,0.693147181,117572.59,1
7569,Spain,Female,0,6.192362489,3.988984047,0.693147181,7166.71,0
7570,Spain,Male,120047.77,6.486160789,3.33220451,0,137173.39,0
7571,France,Male,175464.85,6.546785411,3.465735903,0.693147181,116442.42,1
7572,France,Male,79475.3,6.576469569,3.951243719,0.693147181,32421.32,1
7573,Germany,Male,167735.69,6.37331979,3.610917913,0.693147181,104665.79,0
7574,Spain,Female,0,6.192362489,3.610917913,0.693147181,44215.86,0
7575,France,Female,74385.98,6.618738984,3.496507561,0,20164.47,0
7576,Germany,Male,94754,6.329720906,3.891820298,0,26691.31,0
7577,Spain,Male,0,6.516193076,3.295836866,0,107955.67,0
7578,Germany,Male,86920.86,6.421622268,3.761200116,0,150048.37,0
7579,France,Female,132077.48,6.366470448,3.663561646,0.693147181,192255.15,0
7580,France,Male,127847.86,6.398594935,3.688879454,0,173245.68,0
7581,France,Male,0,6.562444094,3.526360525,0,121457.88,1
7582,Germany,Male,176702.36,6.562444094,3.737669618,0.693147181,104804.74,0
7583,Germany,Female,83555.58,6.680854679,3.496507561,0,69767.14,0
7584,France,Male,0,6.525029658,3.258096538,0.693147181,178373.43,0
7585,Spain,Female,0,6.542471961,3.663561646,0.693147181,99924.04,0
7586,France,Female,0,6.194405391,3.688879454,0,49594.19,1
7587,Spain,Male,0,6.69950034,3.737669618,0,186071.14,0
7588,Spain,Female,96858.35,6.386879319,3.63758616,0,77511.45,0
7589,Spain,Male,0,6.361302478,3.496507561,0.693147181,54816.57,0
7590,France,Female,0,6.583409222,3.555348061,0.693147181,61290.99,0
7591,Germany,Female,132796.04,6.428105273,3.737669618,0.693147181,191821.35,1
7592,Spain,Female,154970.54,6.677083461,3.401197382,0,156768.45,0
7593,Germany,Male,88902.21,6.513230111,3.784189634,0,73731.32,0
7594,France,Male,98738.92,6.192362489,3.33220451,0,122190.22,0
7595,France,Male,0,6.21860012,3.496507561,0.693147181,123509.01,0
7596,France,Female,0,6.519147288,3.912023005,0,8199.5,0
7597,Germany,Male,137456.28,6.395261598,3.688879454,0.693147181,14113.11,0
7598,France,Male,0,6.601230119,3.36729583,0.693147181,51705.01,0
7599,France,Female,73937.02,6.192362489,4.094344562,0,161937.62,1
7600,France,Female,158621.04,6.285998095,3.80666249,0,120892.96,1
7601,Spain,Male,113257.2,6.52649486,3.401197382,0,65035.02,0
7602,France,Male,0,6.69950034,3.433987204,0,164257.37,0
7603,France,Female,116536.43,6.538139824,3.36729583,0,51987.99,0
7604,Spain,Female,0,6.410174882,3.33220451,0.693147181,10899.63,1
7605,France,Female,101070.69,6.538139824,4.094344562,0,177355.8,1
7606,Spain,Male,0,6.576469569,3.663561646,0.693147181,63889.1,0
7607,Germany,Female,127331.46,6.522092798,3.433987204,0.693147181,176433.6,0
7608,Spain,Female,0,6.69950034,3.713572067,0.693147181,81313.51,0
7609,Spain,Female,0,6.543911846,3.433987204,0.693147181,13998.88,0
7610,France,Male,105969.42,6.523562306,3.828641396,0,5771.56,0
7611,France,Male,119547.46,6.635946556,3.583518938,0,42693.65,0
7612,Spain,Male,0,6.621405652,3.63758616,0.693147181,90839.61,0
7613,Spain,Male,138668.18,6.519147288,3.33220451,0,54144.01,0
7614,France,Female,51582.5,6.452048954,3.610917913,0.693147181,184312.88,0
7615,France,Male,0,6.618738984,3.610917913,0.693147181,20306.79,0
7616,Spain,Male,169902.92,6.380122537,3.610917913,0,128256.18,0
7617,France,Female,87262.4,6.413458957,3.295836866,0.693147181,182720.07,0
7618,France,Male,0,6.21860012,3.496507561,0.693147181,4082.52,0
7619,France,Female,0,6.359573869,3.688879454,0.693147181,102233.73,0
7620,France,Female,0,6.304448802,3.465735903,0.693147181,132002.83,0
7621,France,Female,0,6.361302478,3.295836866,0.693147181,126838.7,0
7622,France,Male,0,6.49375384,3.663561646,0.693147181,181461.46,0
7623,France,Male,0,6.677083461,3.828641396,0.693147181,195325.74,0
7624,France,Male,0,6.577861358,4.094344562,0.693147181,29132.43,0
7625,France,Female,0,6.590301048,4.094344562,0.693147181,131804.86,0
7626,Germany,Male,150348.37,6.393590754,3.218875825,0,173784.04,0
7627,Germany,Female,115074.02,6.69950034,3.828641396,0.693147181,26249.86,0
7628,Spain,Female,0,6.507277712,3.688879454,0,182650.15,0
7629,France,Male,99986.98,6.69950034,3.33220451,0,196582.55,0
7630,Germany,Female,110357,6.583409222,4.094344562,0,141977.54,1
7631,Germany,Male,166685.92,6.558197803,3.737669618,0.693147181,55313.51,0
7632,Spain,Male,95312.8,6.517671273,3.688879454,0,62944.75,0
7633,France,Male,202443.47,6.601230119,3.761200116,0,72375.03,0
7634,Germany,Female,109493.62,6.49375384,3.850147602,0,188324.01,1
7635,Germany,Male,88977.39,6.216606101,3.63758616,0.693147181,133403.07,0
7636,France,Female,104982.57,6.246106765,3.36729583,0,157378.5,0
7637,Germany,Female,154110.99,6.248042875,4.077537444,0.693147181,101240.08,1
7638,France,Male,185714.28,6.64118217,3.465735903,0,102502.5,0
7639,Germany,Female,116022.53,6.253828812,3.218875825,0.693147181,37577.66,0
7640,France,Male,0,6.293419279,3.828641396,0.693147181,83456.67,0
7641,Germany,Female,164011.48,6.672032945,3.526360525,0,199420.41,0
7642,France,Male,0,6.680854679,3.433987204,0.693147181,24748.89,0
7643,France,Male,101514.89,6.698268054,3.688879454,0,121765,0
7644,Spain,Female,0,6.582025139,3.465735903,0.693147181,113666.48,0
7645,France,Male,0,6.514712691,3.33220451,0,134110.93,0
7646,Germany,Male,134599.33,6.492239835,3.663561646,0.693147181,183095.87,0
7647,Spain,Male,147511.26,6.338594078,3.465735903,0,159891.03,0
7648,France,Male,78396.08,6.643789733,3.218875825,0,8316.19,0
7649,Spain,Female,0,6.413458957,3.433987204,0.693147181,63736.36,0
7650,France,Female,110581.29,6.572282543,3.433987204,0,94715.24,0
7651,Germany,Male,151836.36,6.620073207,3.737669618,0.693147181,68695.38,0
7652,Germany,Male,83624.55,6.192362489,3.80666249,0.693147181,36899.62,0
7653,France,Male,148197.15,6.556778356,3.218875825,0.693147181,182775.08,0
7654,Spain,Female,122924.75,6.282266747,3.401197382,0,62390.59,1
7655,France,Female,72594,6.419994928,3.63758616,0,76042.48,0
7656,France,Male,115221.36,6.617402978,3.63758616,0,70956.75,0
